`id_partido`; `id_temporada`;num_jornada; `ds_dia_semana`; `fe_fecha`;ds_hora; `id_equipo_local`;ds_nombre_local; `id_equipo_visitante`;ds_nombre_visitante; `ct_odds_local`; `ct_odds_empate`; `ct_odds_visitante`; `ct_goles_local`; `ct_goles_visitante`;BTTS; `ct_xg_local`; `ct_xg_visitante`; `ct_asistencia`; `ds_estadio_partido`; `ds_arbitro`;Entrenador local;Entrenador visitante; `ct_possesion_local`; `ct_possesion_visitante`; `num_remates_local`; `num_remates_visitante`; `num_remates_puerta_local`; `num_remates_puerta_visitante`; `num_remates_fuera_local`; `num_remates_fuera_visitante`; `num_tarjetas_local`; `num_tarjetas_visitante`; `num_corners_local_1p`; `num_corners_visitante_1p`; `num_corners_local_2p`; `num_corners_visitante_2p`;Total corners; `num_faltas_local`; `num_faltas_visitante`; `num_fueras_juego_local`; `num_fueras_juego_visitante`;Tajerata roja local;Tajerata roja visitante;Minuto primera tarjeta roja; `ds_formacion_local`; `ds_formacion_visitante`; `m_gol_1_loc`; `m_gol_2_loc`; `m_gol_3_loc`; `m_gol_4_loc`; `m_gol_5_loc`; `m_gol_6_loc`; `m_gol_7_loc`; `m_gol_8_loc`; `m_gol_9_loc`; `m_gol_10_loc`; `m_gol_11_loc`; `m_gol_12_loc`; `m_gol_1_vis`; `m_gol_2_vis`; `m_gol_3_vis`; `m_gol_4_vis`; `m_gol_5_vis`; `m_gol_6_vis`; `m_gol_7_vis`; `m_gol_8_vis`; `m_gol_9_vis`; `m_gol_10_vis`; `m_gol_11_vis`; `m_gol_12_vis`
277;2024-2025;28;NULL;16/03/2025;18:30;14;Rayo Vallecano;13;Real Sociedad;3.00;3.20;2.45;2;2;1;;;12364;Campo de F√∫tbol de Vallecas;Alejandro Mu√±√≠z;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
278;2024-2025;28;NULL;16/03/2025;21:00;20;AtlÈtico Madrid;12;Barcelona;2.05;3.25;3.90;2;4;1;;;67602;Riyadh Air Metropolitan Stadium;Ricardo de Burgos;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
279;2024-2025;27;NULL;27/03/2025;21:00;12;Barcelona;9;Osasuna;1.18;7.50;15.00;3;0;0;;;42319;Estadi Ol√≠mpic Llu√≠s Companys;Mateo Busquets;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
280;2024-2025;29;NULL;29/03/2025;14:00;13;Real Sociedad;17;Valladolid;1.80;3.60;4.50;2;1;1;;;28151;Reale Arena;Adri√°n Cordero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
281;2024-2025;29;NULL;29/03/2025;16:15;18;Espanyol;20;AtlÈtico Madrid;2.45;3.10;3.10;1;1;1;;;30559;RCDE Stadium;Javier Alberola;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
282;2024-2025;29;NULL;29/03/2025;18:30;6;AlavÈs;14;Rayo Vallecano;2.00;3.25;4.00;0;2;0;;;18336;Estadio de Mendizorroza;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
283;2024-2025;29;NULL;29/03/2025;21:00;16;Real Madrid;10;LeganÈs;1.30;5.50;11.00;3;2;1;;;73641;Estadio Santiago Bernab√©u;Pablo Gonz√°lez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
284;2024-2025;29;NULL;30/03/2025;14:00;2;Getafe;19;Villarreal;1.95;3.30;3.90;1;2;1;;;11406;Coliseum Alfonso P√©rez;Isidro D√≠az de Mera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
285;2024-2025;29;NULL;30/03/2025;16:15;12;Barcelona;4;Girona;1.65;4.00;5.00;4;1;1;;;48258;Estadi Ol√≠mpic Llu√≠s Companys;Juan Pulido;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
286;2024-2025;29;NULL;30/03/2025;18:30;11;Valencia;15;Mallorca;1.90;3.30;4.50;1;0;0;;;44082;Estadio de Mestalla;Francisco Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
287;2024-2025;29;NULL;30/03/2025;18:30;1;Athletic Club;9;Osasuna;1.70;3.75;5.25;0;0;0;;;49671;San Mam√©s;Guillermo Cuadra;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
288;2024-2025;29;NULL;30/03/2025;21:00;3;Real Betis;8;Sevilla;2.05;3.50;3.60;2;1;1;;;58538;Estadio Benito Villamar√≠n;Mateo Busquets;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
289;2024-2025;29;NULL;31/03/2025;21:00;5;Celta Vigo;7;Las Palmas;2.15;3.40;3.40;1;1;1;;;18549;Estadio Abanca Bala√≠dos;Juan Mart√≠nez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
290;2024-2025;30;NULL;04/04/2025;21:00;14;Rayo Vallecano;18;Espanyol;2.25;3.10;3.50;0;4;0;;;11905;Campo de F√∫tbol de Vallecas;Alejandro Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
291;2024-2025;30;NULL;05/04/2025;14:00;4;Girona;6;AlavÈs;1.62;3.80;5.75;0;1;0;;;11384;Estadi Municipal de Montilivi;Alejandro Mu√±√≠z;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
292;2024-2025;30;NULL;05/04/2025;16:15;16;Real Madrid;11;Valencia;1.25;6.00;11.00;1;2;1;;;75382;Estadio Santiago Bernab√©u;Guillermo Cuadra;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
293;2024-2025;30;NULL;05/04/2025;18:30;15;Mallorca;5;Celta Vigo;2.20;3.20;3.50;1;2;1;;;18291;Estadi Mallorca Son Moix;Ricardo de Burgos;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
294;2024-2025;30;NULL;05/04/2025;21:00;12;Barcelona;3;Real Betis;1.27;6.00;9.00;1;1;1;;;47043;Estadi Ol√≠mpic Llu√≠s Companys;Jes√∫s Gil;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
295;2024-2025;30;NULL;06/04/2025;14:00;7;Las Palmas;13;Real Sociedad;2.40;3.10;3.25;1;3;1;;;22616;Estadio de Gran Canaria;Miguel √Ångel Ortiz Arias;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
296;2024-2025;30;NULL;06/04/2025;16:15;8;Sevilla;20;AtlÈtico Madrid;2.15;3.10;3.75;1;2;1;;;34505;Estadio Ram√≥n S√°nchez Pizju√°n;C√©sar Soto;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
297;2024-2025;30;NULL;06/04/2025;18:30;17;Valladolid;2;Getafe;2.50;3.10;3.10;0;4;0;;;17737;Estadio Municipal Jos√© Zorrilla;Alejandro Quintero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
298;2024-2025;30;NULL;06/04/2025;21:00;19;Villarreal;1;Athletic Club;2.30;3.50;3.00;0;0;0;;;19158;Estadio de la Cer√°mica;Mario Melero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
299;2024-2025;30;NULL;07/04/2025;21:00;10;LeganÈs;9;Osasuna;2.10;3.20;3.80;1;1;1;;;10755;Estadio Municipal de Butarque;V√≠ctor Garc√≠a;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
300;2024-2025;31;NULL;11/04/2025;21:00;11;Valencia;8;Sevilla;2.40;3.25;3.00;1;0;0;;;45618;Estadio de Mestalla;Jose Maria S√°nchez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
301;2024-2025;31;NULL;12/04/2025;14:00;13;Real Sociedad;15;Mallorca;2.15;3.10;3.80;0;2;0;;;29181;Reale Arena;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
302;2024-2025;31;NULL;12/04/2025;16:15;2;Getafe;7;Las Palmas;1.95;3.30;4.20;1;3;1;;;837;Coliseum Alfonso P√©rez;Javier Alberola;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
303;2024-2025;31;NULL;12/04/2025;18:30;5;Celta Vigo;18;Espanyol;2.45;3.10;3.10;0;2;0;;;19801;Estadio Abanca Bala√≠dos;Mateo Busquets;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
304;2024-2025;31;NULL;12/04/2025;21:00;10;LeganÈs;12;Barcelona;2.15;3.10;3.75;0;1;0;;;1253;Estadio Municipal de Butarque;Francisco Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
305;2024-2025;31;NULL;13/04/2025;14:00;9;Osasuna;4;Girona;2.45;3.30;2.90;2;1;1;;;2026;Estadio El Sadar;Pablo Gonz√°lez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
306;2024-2025;31;NULL;13/04/2025;16:15;6;AlavÈs;16;Real Madrid;1.95;3.30;4.20;0;1;0;;;19438;Estadio de Mendizorroza;C√©sar Soto;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
307;2024-2025;31;NULL;13/04/2025;18:30;3;Real Betis;19;Villarreal;2.40;3.50;2.80;1;2;1;;;54778;Estadio Benito Villamar√≠n;Juan Pulido;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
308;2024-2025;31;NULL;13/04/2025;21:00;1;Athletic Club;14;Rayo Vallecano;1.65;3.75;5.50;3;1;1;;;47584;San Mam√©s;Adri√°n Cordero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
309;2024-2025;31;NULL;14/04/2025;21:00;20;AtlÈtico Madrid;17;Valladolid;1.25;6.00;12.00;4;2;1;;;55936;Riyadh Air Metropolitan Stadium;Isidro D√≠az de Mera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
310;2024-2025;32;NULL;18/04/2025;21:00;18;Espanyol;2;Getafe;2.30;3.20;3.30;1;0;0;;;25003;RCDE Stadium;Ricardo de Burgos;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
311;2024-2025;32;NULL;19/04/2025;14:00;14;Rayo Vallecano;11;Valencia;2.25;3.10;3.60;1;1;1;;;11308;Campo de F√∫tbol de Vallecas;Alejandro Quintero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
312;2024-2025;32;NULL;19/04/2025;16:15;12;Barcelona;5;Celta Vigo;1.18;7.50;15.00;4;3;1;;;48569;Estadi Ol√≠mpic Llu√≠s Companys;Mario Melero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
313;2024-2025;32;NULL;19/04/2025;18:30;15;Mallorca;10;LeganÈs;1.85;3.50;4.60;0;0;0;;;17404;Estadi Mallorca Son Moix;Alejandro Mu√±√≠z;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
314;2024-2025;32;NULL;19/04/2025;21:00;7;Las Palmas;20;AtlÈtico Madrid;6.50;4.33;1.50;1;0;0;;;27154;Estadio de Gran Canaria;V√≠ctor Garc√≠a;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
315;2024-2025;32;NULL;20/04/2025;14:00;17;Valladolid;9;Osasuna;2.50;3.10;3.10;2;3;1;;;1223;Estadio Municipal Jos√© Zorrilla;Jes√∫s Gil;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
316;2024-2025;32;NULL;20/04/2025;16:15;19;Villarreal;13;Real Sociedad;2.15;3.50;3.25;2;2;1;;;1762;Estadio de la Cer√°mica;Guillermo Cuadra;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
317;2024-2025;32;NULL;20/04/2025;18:30;8;Sevilla;6;AlavÈs;1.85;3.50;4.50;1;1;1;;;36436;Estadio Ram√≥n S√°nchez Pizju√°n;Miguel √Ångel Ortiz Arias;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;2024-2025;32;NULL;20/04/2025;21:00;16;Real Madrid;1;Athletic Club;2.05;3.75;3.40;1;0;0;;;72535;Estadio Santiago Bernab√©u;Juan Mart√≠nez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
319;2024-2025;32;NULL;21/04/2025;21:00;4;Girona;3;Real Betis;1.80;3.70;4.50;1;3;1;;;12535;Estadi Municipal de Montilivi;Alejandro Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;2024-2025;33;NULL;22/04/2025;19:00;11;Valencia;18;Espanyol;2.10;3.25;3.75;1;1;1;;;42448;Estadio de Mestalla;Juan Pulido;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
321;2024-2025;33;NULL;22/04/2025;21:30;12;Barcelona;15;Mallorca;1.15;8.50;17.00;1;0;0;;;45602;Estadi Ol√≠mpic Llu√≠s Companys;Miguel √Ångel Ortiz Arias;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
322;2024-2025;33;NULL;23/04/2025;19:00;5;Celta Vigo;19;Villarreal;2.30;3.10;3.40;3;0;0;;;19324;Estadio Abanca Bala√≠dos;Javier Alberola;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
323;2024-2025;33;NULL;23/04/2025;19:00;1;Athletic Club;7;Las Palmas;1.90;3.40;4.30;1;0;0;;;47724;San Mam√©s;Isidro D√≠az de Mera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
